학원명,정원합계,도로명주소,Latitude,Longitude,도로명상세주소
예은아카데미음악학원,14,서울특별시 강서구 방화대로41길 30,37.5716416,126.8147467,/ 2층 일부 (방화동/서부빌딩)
예일아카데미학원,500,서울특별시 강서구 월정로 156,37.5327046,126.8368456,/ 3/4층 (화곡동/ 평화빌딩)
예카테리나발레학원,150,서울특별시 강서구 양천로75길 7,37.5500827,126.8750678,/ 2층 (염창동/ 유니빌딩)
오늘미술학원,370,서울특별시 강서구 강서로 215,37.544852,126.8368232,/ 삼광빌딩 4층/ 5층 (화곡동)
오늘학원,430,서울특별시 강서구 등촌로13길 31,37.5353774,126.8614803,/ 2층 (화곡동)
오동현영어학원,30,서울특별시 강서구 방화대로 294,37.5669694,126.8170602,/ 마곡더블유타워 312호 (마곡동/ 마곡더블유타워)
오하운폴댄스학원,390,서울특별시 강서구 마곡동로 62,37.5764888,126.8307466,/ 502호/506호 (마곡동/ 사이언스타워)
옥스포드학원,170,서울특별시 강서구 초록마을로 29-1,37.543147,126.8468959,외1필지2층 (화곡동)
온더데스크등촌센터독서실,116,서울특별시 강서구 공항대로 329,37.5582043,126.8443392,/ 6층 일부(등촌동/ 청호프라자) (등촌동)
온뮤직실용음악강서학원,82,서울특별시 강서구 강서로 186,37.5430751,126.8393743,외1필지2층일부 (화곡동)
올라음악학원,140,서울특별시 강서구 공항대로 103,37.5533338,126.8510294,/ 607호 (마곡동/마곡엠밸리9단지업무시설동)
옹달샘음악학원,120,서울특별시 강서구 양천로71가길 22,37.552049,126.8733927,/ 2층 (염창동/일신건영휴먼빌아파트)
와와코칭보습학원,3278,서울특별시 강서구 양천로67길 15,37.5550067,126.8675071,/ 5층일부 (염창동/ 한희빌딩)
와이디아카데미2관학원,150,서울특별시 강서구 월정로32길 22,37.5350457,126.8366859,/ 3층 (화곡동/ 한도빌딩)
와이디아카데미러닝센터학원,120,서울특별시 강서구 가로공원로76길 44,37.5350196,126.8375168,/ 2층 (화곡동/명이소아과의원)
와이디아카데미학원,285,서울특별시 강서구 월정로32길 35,37.5355215,126.8372386,/ 2층/3층 (화곡동)
와이비엠잉글루강신학원,152,서울특별시 강서구 화곡로 13길 28,37.541133,126.8334863,2층(화곡동)
와이비엠잉글루발산2학원,200,서울특별시 강서구 강서로45길 110,37.5501531,126.8318338,2층일부 (내발산동)
와이엘에듀학원,200,서울특별시 강서구 강서로45길 39,37.5477837,126.8339599,/ 3층 (화곡동/ 해오름미술학원)
와이즈교육목동코딩학원,80,서울특별시 강서구 등촌로 183,37.5462134,126.8622513,/ 세스빌딩 6층일부 (등촌동)
와이즈교육원격학원,400,서울특별시 강서구 등촌로 183,37.5462134,126.8622513,/ 세스빌딩 6층일부 (등촌동)
와이즈수학학원,48,서울특별시 강서구 수명로 68-11,37.5522512,126.8265295,/ 602호 (내발산동/ 발산타워)
와이키즈강서마곡센터학원,51,서울특별시 강서구 방화대로 294,37.5669694,126.8170602,/ 510호(마곡동/ 더블유타워 510호) (마곡동)
왕은숙음악학원,40,서울특별시 강서구 개화동로23길 94,37.5653866,126.8104438,/ 3층일부 (방화동)
외대학원,100,서울특별시 강서구 양천로 583,37.556904,126.8642901,/ A-705호 (염창동/ 우림블루나인)
요미요미마곡미술학원,12,서울특별시 강서구 마곡중앙1로 20,37.5591978,126.8260763,/ 마곡M시그니처 311~313호 (마곡동)
우리과학전문학원,205,서울특별시 강서구 강서로47길 26,37.5528329,126.8347662,/ 2층 일부(우측) (내발산동/ 프린시피아학원)
우리그림승연미술학원,12,서울특별시 강서구 강서로 43,37.5315795,126.8465242,/ 803호 (화곡동/ 도양라비앙타워)
우장산로드맵보습학원,162,서울특별시 강서구 강서로 267,37.5495419,126.835914,/ 송화쇼핑센터 G042호 (내발산동)
우장산수학학원,56,서울특별시 강서구 강서로45가길 11,37.5473632,126.8356333,/ 3층 (화곡동)
우장산캠퍼스정이조영어학원,255,서울특별시 강서구 강서로 267,37.5495419,126.835914,/ 6층 G061호/G063호 (내발산동/ 송화쇼핑센터)
우진독서실,215,서울특별시 강서구 곰달래로53가길 3,37.5336211,126.8590302,4층 (화곡동)
울림실용음악학원,40,서울특별시 강서구 강서로56가길 41,37.5614335,126.8400165,/ 7층 (등촌동/ 민경빌딩)
웅진씽크빅학습센터등촌학원,119,서울특별시 강서구 공항대로55길 33,37.5545475,126.8612724,/ 3층 (등촌동)
웅진씽크빅학습센터마곡2학원,180,서울특별시 강서구 마곡중앙로 59-21,37.5591978,126.8260763,/ 에이스타워Ⅱ 421호/422호 (마곡동/ 에이스타워2)
웅진씽크빅학습센터마곡학원,180,서울특별시 강서구 마곡중앙5로 81,37.5591978,126.8260763,/ 에스비타운 708호 (마곡동)
웅진씽크빅학습센터방화학원,180,서울특별시 강서구 방화대로34길 92,37.5705759,126.820657,/ 불해빌딩 3층일부 (방화동)
웅진씽크빅학습센터화곡학원,180,서울특별시 강서구 우현로 13,37.547026,126.8437717,/ 3층 (화곡동/한주F&I)
웅진프라임강서학원,180,서울특별시 강서구 화곡로 258,37.5477742,126.8464795,/ 6층 (화곡동/ 대한빌딩)
웅진프라임등촌학원,119,서울특별시 강서구 공항대로41길 50,37.5598495,126.846084,/ 303호~306호 (등촌동/ 보고시티프라자)
웅진프라임마곡학원,60,서울특별시 강서구 방화대로31길 2,37.5679235,126.8153503,/ 4층 (방화동)
원더폴댄스학원,11,서울특별시 강서구 양천로 461,37.5630051,126.8522063,/ 4층일부 (가양동/ 주영빌딩)
원탑스터디센터마곡독서실,4949,서울특별시 강서구 수명로 68-27,37.5526355,126.826665,/ 201호일부/202호 (내발산동/ 웨스트엔드 문화센터)
웹툰앤툰만화학원,140,서울특별시 강서구 방화대로34길 102,37.5711706,126.8218858,/ 2층 일부 (방화동)
위너스수학학원,35,서울특별시 강서구 강서로45길 29,37.547692,126.8345282,/ 5층일부 (화곡동/진명빌딩)
위더스아카데미학원,192,서울특별시 강서구 양천로 682,37.550721,126.8717932,/ 3층 (염창동/ 동광빌딩)
위더스영수학원,68,서울특별시 강서구 화곡로13길 28,37.541133,126.8334863,/ 3층 일부 (화곡동)
위드멘토학원,180,서울특별시 강서구 공항대로42길 63,37.5551376,126.8427308,2층 (내발산동)
위드유(with you)영어수학전문학원,56,서울특별시 강서구 방화대로7길 44,37.5561487,126.8136918,/ 대산빌딩 2층/ 3층 (공항동)
위버지니어스강서마곡학원,400,서울특별시 강서구 공항대로 242,37.5533338,126.8510294,/ 408호~414호 (마곡동/ 열린M타워Ⅱ)
위원더영어학원,96,서울특별시 강서구 방화대로 294,37.5669694,126.8170602,/ 508호/603호 (마곡동/ 마곡더블유타워)
위즈덤학원,240,서울특별시 강서구 양천로26길 35,37.5725293,126.8190819,/ 2층일부 (방화동/언약)
유나피아노학원,10,서울특별시 강서구 마곡중앙5로 87,37.5591978,126.8260763,/ 우성르보아투 305호 (마곡동/ 우성르보아투)
유니팝염창미술학원,58,서울특별시 강서구 양천로 646-32,37.5520803,126.8678989,/ 2층 (염창동)
유베스타학원,22,서울특별시 강서구 양천로69길 18,37.5529127,126.8709861,/ 극동아파트 상가동 201호 (염창동/극동아파트)
유씨오홍수학학원,176,서울특별시 강서구 강서로45길 49-10,37.5474329,126.8329287,/ 2층 (내발산동)
유인어스학원,820,서울특별시 강서구 강서로 327,37.555001,126.8368036,/ 4층 일부 (내발산동/ 원영빌딩)
유키즈보습학원,135,서울특별시 강서구 곰달래로22길 35,37.5287368,126.8444082,4 5층 (화곡동)
윤선생아이지에스이(Igse)하이스트포미염창학원,55,서울특별시 강서구 양천로 691-3,37.5505352,126.8730986,/ 2층 일부 (염창동)
윤선생아이지에스이아카데미(IGSE Academy)마곡학원,177,서울특별시 강서구 마곡중앙5로 81,37.5591978,126.8260763,/ 701호 (마곡동/ 에스비타운)
윤선생영어숲우장산학원,101,서울특별시 강서구 강서로48길 33,37.5525406,126.83839,/ 2층 (내발산동)
윤정희피아노학원,60,서울특별시 강서구 방화대로37길 35,37.5697671,126.8144436,현대아파트 상가301호 (방화동)
율뮤직아카데미학원,49,서울특별시 강서구 양천로66길 6,37.5549384,126.8647104,/ 삼성한사랑아파트 생활편익시설 203호/ 204호 (등촌동/ 삼성한사랑아파트)
으뜸학원,27,서울특별시 강서구 강서로45길 92-32,37.5491365,126.8338222,/ 2층 (내발산동)
은혜간호조무사학원,305,서울특별시 강서구 화곡로 162,37.54111,126.8396582,/ 4층/ 5층 (화곡동)
음악나라음악학원,40,서울특별시 강서구 공항대로41길 66,37.5605876,126.8465649,/ 504/505호 (등촌동/세신종합상가)
의사대염경캠퍼스학원,38,서울특별시 강서구 양천로69길 58,37.554456,126.8729524,염창동아아파트상가 201/202호(염창동)
의심을확신으로바꾸는강의용수학학원,108,서울특별시 강서구 강서로 348,37.5560356,126.840219,/ 상가1동 406호/415호/416호 (내발산동/ 우장산힐스테이트)
이데아수학학원,30,서울특별시 강서구 강서로54길 90,37.5585423,126.8436186,/ 3층 (등촌동)
이람고등관학원,288,서울특별시 강서구 수명로 68-23,37.5524628,126.8266009,/ 5층 일부 (내발산동/ 더이안타워)
이람학원,139,서울특별시 강서구 수명로 68-23,37.5524628,126.8266009,/ 5층 일부 (내발산동/ 더이안타워)
이마고에듀케이션학원,840,서울특별시 강서구 방화대로31길 2,37.5679235,126.8153503,/ 6층 일부 (방화동)
이보영의토킹클럽등촌학원,40,서울특별시 강서구 등촌로39길 6,37.5455488,126.862008,/ 3층2호 (등촌동)
이보영의토킹클럽마곡1/방화학원,64,서울특별시 강서구 마곡중앙5로 81,37.5591978,126.8260763,/ 에스비타운 808호 (마곡동)
이산수학특화학원,96,서울특별시 강서구 마곡중앙5로 81,37.5591978,126.8260763,/ 에스비타운 802호 (마곡동)
이산수학학원,80,서울특별시 강서구 마곡중앙5로 81,37.5591978,126.8260763,/ 803호 (마곡동/ 에스비타운)
이상추구학원,40,서울특별시 강서구 가로공원로 191,37.5373415,126.8371391,/ 301호 (화곡동/ 류성빌딩)
이스토리아카데미학원,45,서울특별시 강서구 마곡중앙5로 81,37.5591978,126.8260763,/ 에스비타운 508호 (마곡동)
이아이이(EiE)어학원,64,서울특별시 강서구 양천로65길 17,37.5558844,126.8662059,/ 2층/ 3층 (염창동)
이앤엠학원,34,서울특별시 강서구 강서로 257,37.5486456,126.8360242,4층일부 (내발산동)
이엔씨학원,720,서울특별시 강서구 마곡중앙5로 81,37.5591978,126.8260763,/ 303호 (마곡동/ 에스비타운)
이엠피학원,160,서울특별시 강서구 마곡중앙3로 74,37.5591978,126.8260763,/ 3층 (마곡동)
이재용더(the)쉬운수학학원,60,서울특별시 강서구 강서로45길 9,37.5477471,126.8356409,/ 4층 일부 (화곡동)
이정순댄스아카데미학원,340,서울특별시 강서구 방화동로 20,37.56276,126.8097091,/ 3층 (공항동)
이지수학보습학원,10,서울특별시 강서구 공항대로41길 76,37.560928,126.8468189,501호일부 (등촌동)
이지스수학학원,35,서울특별시 강서구 방화대로 294,37.5669694,126.8170602,/ 마곡더블유타워 808/809호 (마곡동/ 마곡더블유타워)
이창용수학학원,60,서울특별시 강서구 강서로 348,37.5560356,126.840219,/ 상가1동 303호/304호 (내발산동/ 우장산힐스테이트)
이케이영어전문학원,32,서울특별시 강서구 강서로 279,37.5506214,126.8360093,/ 4층 일부 (내발산동)
이투스24/7학원,700,서울특별시 강서구 강서로 348,37.5560356,126.840219,/ 우장산힐스테이트 상가1동 207호 (내발산동/ 우장산힐스테이트)
이튼강서독학재수학원,320,서울특별시 강서구 강서로 213,37.5447344,126.8369529,/ 우장산새마을금고 3층일부/4층 (화곡동)
인성학원,152,서울특별시 강서구 화곡로26가길 32,37.5405013,126.8383222,/ 2~3층 (화곡동)
인스타학원,120,서울특별시 강서구 강서로47길 45,37.5527094,126.8335764,/ 3층 (내발산동)
인텔마이티인공지능코딩학원,124,서울특별시 강서구 강서로45길 17,37.5478066,126.8351851,/ 4층 (화곡동/ 창건빌딩)
일프로보습학원,35,서울특별시 강서구 강서로 304,37.5526871,126.8367049,4층 (내발산동)
잇올스파르타강서독학관리학원,273,서울특별시 강서구 마곡중앙4로 74,37.5591978,126.8260763,/ 이웰메디파크 503호/504호/505호 일부 (마곡동)
잇올스파르타프리미엄관리형독서실,651,서울특별시 강서구 마곡중앙4로 74,37.5591978,126.8260763,/ 이웰메디파크 505호일부/ 506호~509호 (마곡동)
잉글리쉬무무내발산어학원,490,서울특별시 강서구 강서로 316,37.5537195,126.836965,/ 4층 (내발산동/ 창우빌딩)
잉글리쉬플래너학원,80,서울특별시 강서구 양천로73길 33,37.5518919,126.8735445,/ 3층 (염창동/ 유앤아이빌딩)
잉크레더블강서학원,24,서울특별시 강서구 강서로 275,37.550219,126.8360438,/ 정우빌딩 3층 (내발산동/ 정우빌딩)
잼교육학원,18,서울특별시 강서구 공항대로 124,37.5592681,126.8208793,/ 마곡엠벨리11단지 판매시설동 1101동 109호 (마곡동/ 마곡엠밸리11단지)
전상준극강영어학원,90,서울특별시 강서구 공항대로41길 50,37.5598495,126.846084,/ 701/702/703호 (등촌동)
정민혜밀착영어학원,12,서울특별시 강서구 강서로45라길 18,37.5485476,126.8340419,/ 2층 (내발산동)
정상플러스학원,120,서울특별시 강서구 양천로67길 15,37.5550067,126.8675071,/ 3층 일부 (염창동)
정석사관학원,308,서울특별시 강서구 양천로14길 52,37.5709067,126.8094074,2층 (방화동)
정석학원,81,서울특별시 강서구 곰달래로31길 15,37.5315457,126.8511952,/ 디헤리움 201호 (화곡동)
정음악학원,36,서울특별시 강서구 방화대로50길 7,37.5771375,126.8175951,대림A상가 2층201~203 (방화동)
제더스아카데미학원,73,서울특별시 강서구 마곡서로 133,37.5764888,126.8307466,/ 201호 일부/ 202호 (마곡동/ 마곡엠밸리7단지)
제이아트(J Art)음악학원,80,서울특별시 강서구 수명로 76,37.5527162,126.8262608,/ 서울메디스테이트빌딩 702호 (내발산동)
제이앤씨학원,32,서울특별시 강서구 강서로45길 33,37.5477969,126.8342018,2층 (화곡동)
제이앤영어전문학원,48,서울특별시 강서구 강서로46길 39,37.5508448,126.8386585,2층 (내발산동)
제이앤제이(J&J)댄스스포츠학원,100,서울특별시 강서구 등촌로 21,37.5318284,126.8634554,/ 4층 (화곡동)
제이윤음악학원,36,서울특별시 강서구 등촌로53길 39,37.5494295,126.861348,태진아름아파트 3층(302/304호)(등촌동)
제이케이에스(JKS)조이주니어학원,60,서울특별시 강서구 곰달래로 168,37.5306872,126.8515806,/ 동연빌딩 2층 (화곡동)
제이케이학원,120,서울특별시 강서구 공항대로55길 33,37.5545475,126.8612724,/ 2층 일부 (등촌동/성명빌딩)
제일학원,120,서울특별시 강서구 양천로69길 19,37.5533789,126.8707448,2층일부 (염창동)
제플린영어보습학원,118,서울특별시 강서구 강서로45길 49-38,37.5472417,126.8330901,/ 3층 (화곡동/등용빌딩)
젠큐브독서실,194,서울특별시 강서구 방화대로34길 92,37.5705759,126.820657,/ 4층일부 (방화동/ 불해빌딩)
조은미술학원,50,서울특별시 강서구 까치산로4길 11,37.5421805,126.8442573,/ 2층 (화곡동)
조이피아노음악학원,48,서울특별시 강서구 공항대로41길 65,37.5607165,126.8461057,/ 401호 (등촌동)
조태영음악학원,80,서울특별시 강서구 양천로14길 78,37.5698057,126.8088748,3층 (방화동)
주공수학과학전문학원,24,서울특별시 강서구 강서로47나길 6,37.552478,126.834783,/ 3층 (내발산동)
주니어줄리어드음악학원,110,서울특별시 강서구 초록마을로8길 4,37.5423761,126.8480507,/ 1층 (화곡동)
주니퍼실용음악학원,102,서울특별시 강서구 양천로 489,37.562252,126.8540764,/ 상가동 301호/302호/303호 (가양동/ 가양우성아파트)
주영보습학원,234,서울특별시 강서구 등촌로39길 13,37.5454879,126.8614849,2층 (등촌동)
쥴리아드음악학원,940,서울특별시 강서구 강서로46길 47,37.5508505,126.8390545,/ 2층 (내발산동/동산빌딩)
즐겨찾기컴퓨터학원,70,서울특별시 강서구 강서로17길 25,37.5325939,126.8444822,/ 7층 일부 (화곡동)
지앤비발산보습학원,80,서울특별시 강서구 강서로 327,37.555001,126.8368036,/ 5층일부 (내발산동/ 원영빌딩)
지앤비영어전문학원,150,서울특별시 강서구 까치산로4길 50,37.5406909,126.845525,/ 1층일부/ 2층 (화곡동)
지평학원,129,서울특별시 강서구 등촌로47길 8,37.5470793,126.8616449,/ 지평학원 2층 3층 (등촌동)
지학보습학원,132,서울특별시 강서구 곰달래로49길 41,37.5334622,126.8573253,/ 2층 (화곡동)
짜요짜요중국어학원,4,서울특별시 강서구 강서로45다길21,37.5468797,126.8350354,2층(화곡동)
차별과특별함학원,330,서울특별시 강서구 방화대로37길 15,37.5698692,126.8158151,/ 상가동 201호~204호 (방화동/신동아아파트)
참조은음악학원,40,서울특별시 강서구 까치산로4길 11,37.5421805,126.8442573,/ 4층 (화곡동)
참포도나무엠베스트에스이(SE)학원,114,서울특별시 강서구 화곡로 161,37.5417916,126.8391543,/ 401호일부 (화곡동/ 대성빌딩)
창조의아침미술학원,120,서울특별시 강서구 강서로 308,37.5530943,126.8367868,/ 4층일부 (내발산동/신양빌딩)
채움스피치학원,21,서울특별시 강서구 마곡중앙1로 14,37.5591978,126.8260763,/ 303호/304호 (마곡동/ M밸리 W TOWER Ⅳ)
책나무&수노리학원,56,서울특별시 강서구 강서로 254,37.5484157,126.8367396,/ 상가동 305호 (화곡동/ 우장산아이파크이편한세상)
천년의미소미술학원,140,서울특별시 강서구 강서로 186,37.5430751,126.8393743,/ 3층 일부 (화곡동/동방약국)
청담에이프릴어학원,78,서울특별시 강서구 공항대로 345,37.5580123,126.8460795,/ 3층 (등촌동)
청록보습학원,140,서울특별시 강서구 등촌로39가길 42,37.5455477,126.8579658,/ 2층 (등촌동/ 두보하이츠연립주택)
청산학원,1205,서울특별시 강서구 강서로 183,37.5425762,126.8391297,/ 대사빌딩 B동 1층일부/ 2층~5층(화곡동/대사AllPass학원) (화곡동)
청암미술학원,94,서울특별시 강서구 등촌로39길 17-7,37.5452899,126.8612243,2층 (등촌동)
최강보습학원,180,서울특별시 강서구 강서로45길 28,37.5480366,126.8345704,/ 3층 일부 (내발산동)
최강정예학원,84,서울특별시 강서구 양천로 690,37.5501783,126.8726208,/ 호서빌딩 8층 (염창동/호서빌딩)
최강학원,300,서울특별시 강서구 우장산로 24,37.5543826,126.8397942,우진빌딩 3층(내발산동)
최강해법보습학원,36,서울특별시 강서구 가로공원로76길 73,37.5339548,126.8385415,3층일부 (화곡동)
최지원논술국어학원,110,서울특별시 강서구 양천로73길 90,37.5538558,126.8737016,/ 2층 일부 (염창동/ 두원빌딩)
최효진무용학원,50,서울특별시 강서구 강서로 242,37.547226,126.8367128,/ 강서힐스테이트상가 4층4호/4층5호 (화곡동)
추상미술학원,30,서울특별시 강서구 공항대로59길 42,37.5535002,126.8637567,/ 3층 (등촌동)
카이스트보습학원,65,서울특별시 강서구 곰달래로 195,37.5313463,126.8545958,/ 2층 (화곡동/ 풍한빌딩)
칸타빌레뮤직음악학원,310,서울특별시 강서구 곰달래로 182-1,37.5308846,126.8532531,/ 2층/ 3층 (화곡동/ 정화학원)
캉가잉글리쉬학원,120,서울특별시 강서구 마곡중앙1로 26,37.5591978,126.8260763,/ 204호/205호 (마곡동/ 엠리체)
캘리잉글리시영어학원,30,서울특별시 강서구 강서로62길 98,37.5616626,126.8449988,/ 201호일부 (등촌동)
커피인바리스타학원,132,서울특별시 강서구 강서로 155,37.5405726,126.8408128,/ 3층일부 (화곡동/등대빌딩)
컴퍼스수학학원,100,서울특별시 강서구 우장산로 9,37.5547528,126.8382244,/ 3층 (내발산동/ 서광빌딩)
케이아트아카데미실용음악학원,111,서울특별시 강서구 강서로54길 102,37.5584493,126.8442381,/ 2층 (등촌동/ 세범빌딩)
케이투학원,88,서울특별시 강서구 허준로 16-12,37.5698963,126.8432631,/ 501호일부 (가양동/동남빌딩)
켈스영어수학학원,200,서울특별시 강서구 까치산로10길 73,37.5408404,126.847831,/ 3/4층 (화곡동/성진빌딩)
코딩클래스학원,224,서울특별시 강서구 수명로 82,37.5534272,126.8264511,/ 403호 (내발산동/ 발산로얄타워)
코리아발레아카데미학원,50,서울특별시 강서구 강서로 43-17,37.5310313,126.846674,/ 502호 (화곡동/ 오거닉스타워)
코스모스영어학원,36,서울특별시 강서구 방화대로 294,37.5669694,126.8170602,/ 마곡더블유타워 802호 (마곡동)
크레아티브쿤스트교육학원,170,서울특별시 강서구 방화대로45길 32,37.5745085,126.814913,/ 4층 (방화동/ 방화동 동부센트레빌)
크로스수학학원,72,서울특별시 강서구 강서로16길 20,37.5327509,126.8473581,/ 3층 (화곡동)
큰나무들의숲학원,16,서울특별시 강서구 공항대로 335,37.5581495,126.8449071,/ 5층 (등촌동)
클라라음악학원,68,서울특별시 강서구 강서로47길 165,37.5533911,126.8269055,/ 신원메디칼프라자 802호 (내발산동)
클러스트벤처스원격평생교육직업학원,300,서울특별시 강서구 마곡중앙6로 42,37.5591978,126.8260763,/ 306호 (마곡동/ 마곡사이언스타)
키스톤수학학원,60,서울특별시 강서구 공항대로41길 65,37.5607165,126.8461057,/ 4층 406호 (등촌동/ 그랜드종합상가)
키즈스피치마루지웅변학원,24,서울특별시 강서구 강서로 348,37.5560356,126.840219,/ 우장산힐스테이트상가 1동 310/311호 (내발산동/우장산힐스테이트)
키즈아카데미어학원,30,서울특별시 강서구 강서로47길 126,37.5536597,126.8291829,/ (4층) (내발산동/예일유치원)
킹스턴잉글리쉬스쿨영어전문학원,60,서울특별시 강서구 곰달래로 177,37.5311104,126.8526647,/ 2층 (화곡동)
타키온학원,27,서울특별시 강서구 강서로45길 42,37.5480582,126.8338368,2층 (내발산동)
탑매쓰(TOPMATH)학원,90,서울특별시 강서구 방화대로 294,37.5669694,126.8170602,/ 907호일부 (마곡동/ 마곡더블유타워)
탑브레인연합단과학원,272,서울특별시 강서구 강서로 315,37.5538166,126.836393,/ 3층 (내발산동/ 상온빌딩)
탑씨크리트학원,120,서울특별시 강서구 양천로67길 15,37.5550067,126.8675071,외1필지2층일부 (염창동)
탑애견미용학원,25,서울특별시 강서구 곰달래로 107,37.5305316,126.8446792,/ 2층 (화곡동)
탑컴퓨터전산회계학원,585,서울특별시 강서구 강서로 282,37.5508666,126.8365747,/ 2층/ 3층 (내발산동)
탑클래스수학학원,88,서울특별시 강서구 강서로45길 29,37.547692,126.8345282,/ 201-1호 일부/ 301호 일부  (화곡동)
테일러영어학원,57,서울특별시 강서구 방화대로 294,37.5669694,126.8170602,/ 마곡더블유타워 304호 (마곡동/ 마곡더블유타워)
테일러학원,104,서울특별시 강서구 방화대로 294,37.5669694,126.8170602,/ 308호 (마곡동/ 마곡더블유타워)
템스터디독서실,117,서울특별시 강서구 양천로 686,37.5504686,126.8721637,2 3층 (염창동)
토마스커피랩원격학원,600,서울특별시 강서구 양천로 738,37.5486169,126.8775467,/ 한강G트리타워 1201호 (염창동)
토즈스터디센터마곡엠밸리독서실,1185,서울특별시 강서구 마곡서로 133,37.5764888,126.8307466,/ 마곡엠밸리7단지 713동 602호 일부/ 603호 (마곡동)
토즈스터디센터방화독서실,1105,서울특별시 강서구 양천로 104,37.5731869,126.8153777,/ B빌딩 6층일부/ 7층일부 (방화동)
토즈스터디센터염창독서실,1100,서울특별시 강서구 양천로 699,37.5502034,126.8737317,/ 4층 일부 (염창동)
톡톡어학원,84,서울특별시 강서구 공항대로 220,37.5585734,126.8317138,/ 303호~305호 (마곡동/ 우성에스비타워Ⅱ)
퇴근후미술원성인취미미술학원,64,서울특별시 강서구 강서로 58,37.532875,126.8463175,/ 3층 (화곡동)
투래빗댄스스튜디오(2RABBEATDANCESTUDIO)학원,470,서울특별시 강서구 마곡중앙로 56,37.5950111,126.8785238,/ 마곡사이언스타워2 지상2층201호~206호 (마곡동)
투베스트댄스스튜디오학원,630,서울특별시 강서구 수명로 78,37.5529827,126.8263291,/ 201호/202호 (내발산동/ 새롬프라자)
툰스테이션미술학원,120,서울특별시 강서구 공항대로 242,37.5533338,126.8510294,/ 열린M타워Ⅱ 505호 (마곡동)
트라인영수학원,70,서울특별시 강서구 강서로47가길 34,37.5511334,126.8353891,2층 (내발산동)
트레져스영어학원,80,서울특별시 강서구 공항대로41길 65,37.5607165,126.8461057,205호 (등촌동)
튼튼영어마스터클럽강서등촌학원,25,서울특별시 강서구 등촌로 147,37.542835,126.8623921,유석빌딩4층 (등촌동)
튼튼영어마스터클럽염창1학원,840,서울특별시 강서구 양천로 646-31,37.5519446,126.8681295,2층 (염창동)
티칭앤터칭영수2관학원,40,서울특별시 강서구 마곡중앙5로 81,37.5591978,126.8260763,/ 에스비타운 705호 (마곡동)
파라음악학원,245,서울특별시 강서구 등촌로 147,37.542835,126.8623921,유석빌딩5층 (등촌동)
파머스잉글리시(PAMUS ENGLISH)염창캠퍼스학원,62,서울특별시 강서구 양천로 646-32,37.5520803,126.8678989,/ 3층 (염창동/ 풍일빌딩)
퍼스트클래스프리미엄독서실,201,서울특별시 강서구 우장산로 24,37.5543826,126.8397942,/ 4층/ 5층 (내발산동/ 우진빌딩)
퍼펙트영어보습학원,20,서울특별시 강서구 강서로47길 165,37.5533911,126.8269055,/ 601호/ 602호 일부 (내발산동/ 신원메디칼프라자)
펀스타캠퍼스종합학원,80,서울특별시 강서구 강서로56가길 55,37.5620277,126.8402427,/ 상아빌딩 4층/5층일부/6층일부 (등촌동/상아어린이집)
펄스뮤직아카데미실용음악학원,27,서울특별시 강서구 양천로69길 11,37.5530762,126.8703759,/ 301호 (염창동)
펜타곤에듀(케이션)학원,160,서울특별시 강서구 마곡중앙5로 81,37.5591978,126.8260763,/ 에스비타운 709호 (마곡동/ 에스비타운)
펜타곤학원,328,서울특별시 강서구 강서로45길 29,37.547692,126.8345282,/ 501호일부 (화곡동/진명빌딩)
포레스픽어학원,328,서울특별시 강서구 방화대로 294,37.5669694,126.8170602,/ 912호/913호 (마곡동/ 마곡더블유타워)
포레스픽영어학원,420,서울특별시 강서구 마곡서1로 115-1,37.5553732,126.8181236,/ 마곡헤리움 1차 207호 (마곡동/ 마곡헤리움1차)
폴러스폴댄스학원,1374,서울특별시 강서구 곰달래로 125,37.5311661,126.8524604,/ 402호 (화곡동/ 라인씨티)
푸름을말하다학원,80,서울특별시 강서구 공항대로41길 66,37.5605876,126.8465649,/ 세신종합상가 609/610호 (등촌동/ 세신등촌종합상가)
프라우드7학원,80,서울특별시 강서구 월정로28길 14,37.5329532,126.8373939,/ 3층 (화곡동)
프라하음악학원,60,서울특별시 강서구 양천로14길 37,37.5711117,126.8100811,신안네트빌1단지상가동2층 (방화동)
프리지안음악학원,60,서울특별시 강서구 강서로48길 47,37.5524503,126.8391067,/ 2층일부 (내발산동)
플라이미술학원,35,서울특별시 강서구 강서로 279,37.5506214,126.8360093,/ 4층일부 (내발산동)
플라이위드파파영어학원,24,서울특별시 강서구 공항대로 103,37.5533338,126.8510294,/ 503호 (마곡동/ 마곡엠밸리9단지업무시설동)
플라즈마학원,164,서울특별시 강서구 강서로 348,37.5560356,126.840219,/ 상가1동 209호/210호 (내발산동/우장산힐스테이트)
플라톤아카데미마곡독서논술학원,280,서울특별시 강서구 마곡중앙5로 81,37.5591978,126.8260763,/ 에스비타운 304호 (마곡동)
플래뮤마곡미술학원,30,서울특별시 강서구 마곡중앙5로 87,37.5591978,126.8260763,/ 우성르보아투 307호 (마곡동)
플랜에이독서실,1168,서울특별시 강서구 강서로 279,37.5506214,126.8360093,/ 5층 일부 (내발산동)
플러스(PLUS)영어학원,60,서울특별시 강서구 강서로 348,37.5560356,126.840219,/ 우장산힐스테이트 상가1동 307/308호 (내발산동/ 우장산힐스테이트)
